"Author Name","Auth-ID","Number of Documents","Subject Area","Orc_ID"

"Sunardy, Adi","57208586313","2","Computer Science
Engineering
Business, Management and Accounting
"
"Nata, Eka Putra Leo","57200373196","1","Environmental Science
Earth and Planetary Sciences
"
"Evelin","56073882300","1","Multidisciplinary
"
"Meilisa, Santa","56017049600","1","Mathematics
"
"Silalahi, Ucok Agus Pasific","55990303600","1","Engineering
"
"Gharnaditya, Didiet","57208330292","4","Business, Management and Accounting
Social Sciences
Arts and Humanities
Economics, Econometrics and Finance
Decision Sciences
Computer Science
Engineering
"
"Kusumawardhana, Indra","57216869151","2","Engineering
Earth and Planetary Sciences
Materials Science
Environmental Science
","0000-0002-2754-2323"
"Qorina, S.","56820194900","1","Social Sciences
Energy
Environmental Science
Engineering
Mathematics
Computer Science
"
"Purwondho, Rudy","57207779946","2","Environmental Science
Earth and Planetary Sciences
"
"Abner","57216858474","1","Engineering
Computer Science
"
"Bavana, Sanditya Cakti","57203158151","1","Computer Science
"
"Sriwardiningsih, Enggal","56820271500","4","Social Sciences
Arts and Humanities
Economics, Econometrics and Finance
Business, Management and Accounting
Environmental Science
Mathematics
Engineering
Energy
Computer Science
"
"Lisandra, Adelia","57211378573","1","Computer Science
"
"Ho, Hwi Chie","56154321100","9","Engineering
Decision Sciences
Business, Management and Accounting
Earth and Planetary Sciences
Environmental Science
"
"Darmadi, Herru","57203839877","1","Computer Science
"
"Widjaja, Jeremy Jodi","57219705920","1","Computer Science
Engineering
Decision Sciences
"
"Ohyver, Margaretha","56018557400","7","Computer Science
Engineering
Physics and Astronomy
"
"Jureynolds","57216503455","4","Physics and Astronomy
"
"Setiadi, Hendry","57193830248","1","Computer Science
"
"Limano, Ferric","57197745149","2","Computer Science
Energy
Engineering
Decision Sciences
Psychology
"
"Husni, Hari Setiabudi","57215307510","1","Computer Science
Business, Management and Accounting
Social Sciences
Medicine
Decision Sciences
"
"Willyarto, Mario Nugroho","56958567400","6","Computer Science
Social Sciences
Mathematics
Environmental Science
Engineering
Decision Sciences
Energy
Physics and Astronomy
Business, Management and Accounting
","0000-0002-7822-1220"
"Surono, Ingrid Suryanti","37069818500","60","Medicine
Agricultural and Biological Sciences
Immunology and Microbiology
Biochemistry, Genetics and Molecular Biology
Nursing
Earth and Planetary Sciences
Environmental Science
Engineering
Chemistry
Pharmacology, Toxicology and Pharmaceutics
Physics and Astronomy
Chemical Engineering
Energy
Social Sciences
","0000-0002-2222-609X"
"Wulandari, Nilam Budi","57210113729","1","Engineering
Business, Management and Accounting
Social Sciences
"
"Sudyarti","57194540408","1","Computer Science
Decision Sciences
Social Sciences
"
"Ifdhola, Rizqie Yusario","57208334696","1","Arts and Humanities
Business, Management and Accounting
Economics, Econometrics and Finance
Social Sciences
"
"Hosen, Chandra","57217259858","1","Business, Management and Accounting
Economics, Econometrics and Finance
Engineering
Computer Science
Decision Sciences
"
"Satrio, Dewanto","57212083059","2","Earth and Planetary Sciences
Energy
Environmental Science
"
"Alicia","57215916900","1","Computer Science
Environmental Science
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Engineering
"
"Tanulia, Yuliana","57210787637","1","Engineering
Physics and Astronomy
Business, Management and Accounting
"
"Nurma Amelia, A.","57221134365","1","Engineering
Materials Science
"
"Kevin, Alexander","57200168168","2","Computer Science
Engineering
"
"Haris Rangkuti, A.","56049782300","1","Computer Science
"
"Gozali, Isabella Delvina","57219567721","1","Computer Science
Decision Sciences
Business, Management and Accounting
"
"Tedja, Riyanti Teresa","57219564694","1","Decision Sciences
Computer Science
Business, Management and Accounting
"
"Sarjani, M.","57216130960","1","Environmental Science
Earth and Planetary Sciences
"
"Triwijoyo, B. K.","57193868829","5","Computer Science
Social Sciences
Engineering
Decision Sciences
Physics and Astronomy
Mathematics
","0000-0003-2514-4505"
"Sahid Ramadhan, Muhammad Nur","57210971775","1","Physics and Astronomy
"
"Michelle","57212311260","1","Physics and Astronomy
"
"Shidarta","57215007522","3","Social Sciences
Environmental Science
Arts and Humanities
"
"Dylan, Joshua","57216975101","1","Computer Science
Engineering
Physics and Astronomy
Mathematics
"
"Ngarianto, Heri","57200169495","2","Computer Science
"
"Susanto, Rudy","57190369360","9","Computer Science
Earth and Planetary Sciences
Environmental Science
"
"Kristiady, Ferdian Stanley","57216124227","1","Earth and Planetary Sciences
Environmental Science
"
"Tandil, Riko","57207780984","1","Earth and Planetary Sciences
Environmental Science
"
"Jamilah","57217312581","1","Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
"
"Fendy","57213007168","1","Engineering
"
"Bobby Saragih, John Freddy","57194242307","6","Earth and Planetary Sciences
Environmental Science
Chemical Engineering
"
"Mardi","56820102800","1","Social Sciences
Energy
Environmental Science
Engineering
Mathematics
Computer Science
"
"Sitanggang, Erna Bernadetta","57220155421","1","Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Medicine
"
"Anggelina","55990764700","1","Engineering
"
"Bernard","57211272094","1","Computer Science
Business, Management and Accounting
Social Sciences
Medicine
Decision Sciences
"
"Harjanto Prabowo, M. M.","57219574072","1","Computer Science
Decision Sciences
Business, Management and Accounting
"
"Xavier, Christopher","57216129927","1","Environmental Science
Earth and Planetary Sciences
"
"Fernando, Anthony Bryan","57217088786","1","Computer Science
"
"Prasetyo, Agung","57207789301","2","Engineering
Computer Science
"
"Muhartoyo","57204672701","1","Computer Science
"
"Dinariana, Dwi","57170880300","3","Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Engineering
Medicine
"
"Nurbadi, Rayan","57207729643","3","Computer Science
Physics and Astronomy
Engineering
Medicine
Decision Sciences
"
"Anindhita, Rischa","57216125561","1","Environmental Science
Earth and Planetary Sciences
"
"Lie, Maximilianus Maria Kolbe","57212877304","2","Computer Science
Engineering
"
"Widjaja, Willy","57213687739","1","Computer Science
Mathematics
Decision Sciences
"
"Kibtiah, Tia Mariatul","57219574068","3","Decision Sciences
Computer Science
Business, Management and Accounting
"
"Yauwito, Philip Hoktato","57211241748","1","Computer Science
"
"Prastya, Caesario Putra","57218101147","1","Engineering
Materials Science
"
"Elmizan, Kemal Anshari","57205022461","2","Computer Science
Engineering
Business, Management and Accounting
Decision Sciences
","0000-0001-9386-7823"
"Firdaus, Uus","57218144270","2","Engineering
Physics and Astronomy
Business, Management and Accounting
Computer Science
"
"Rambito, Sigat","57203846193","1","Computer Science
"
"Suyanto, Erick Marchelino","57200165074","1","Computer Science
"
"Ihsan Nugraha, Muhammad","57205030080","1","Computer Science
Engineering
Business, Management and Accounting
Decision Sciences
"
"Setiawan, Reina","57191338031","10","Computer Science
Social Sciences
Engineering
Decision Sciences
Business, Management and Accounting
Materials Science
Medicine
"
"Asmarani, Dhaniar","57200165088","1","Computer Science
"
"Imanda, Tito","56292557500","2","Arts and Humanities
Social Sciences
"
"Saraswati, Dyah Annisa","57211276478","1","Computer Science
Business, Management and Accounting
Social Sciences
Medicine
Decision Sciences
"
"Martaputri, Windy","57218824670","1","Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
"
"Lie, Zener Sukra","16028806900","58","Physics and Astronomy
Chemistry
Engineering
Materials Science
Computer Science
Environmental Science
Decision Sciences
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Earth and Planetary Sciences
Mathematics
Business, Management and Accounting
Multidisciplinary
Agricultural and Biological Sciences
","0000-0002-1530-5865"
"Jauri, Ronald","6504146823","1","Computer Science
"
"Siagian, Pariang","56891778200","5","Arts and Humanities
Social Sciences
Business, Management and Accounting
Economics, Econometrics and Finance
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Medicine
"
"Stevelino, Albert","57200165080","1","Computer Science
"
"Firdaus, Faldhi","57215970437","1","Engineering
Computer Science
"
"Aryanie, Dewinta","57164868100","1","Computer Science
"
"Selamet, Thamrin","57221080713","1","Economics, Econometrics and Finance
Business, Management and Accounting
"
"Andy","57195922564","2","Computer Science
Engineering
"
"Hidayat, Alam Ahmad","57190939386","3","Decision Sciences
Computer Science
Business, Management and Accounting
Earth and Planetary Sciences
Environmental Science
Engineering
"
"Wijaya, Michael Hendra","57217281787","1","Computer Science
Mathematics
Decision Sciences
"
"Noviana","57215978384","1","Engineering
Business, Management and Accounting
Decision Sciences
"
"Panggabean, Francisco Maruli","57211241726","2","Computer Science
Business, Management and Accounting
Social Sciences
Medicine
Decision Sciences
"
"Aror, S. M.","57201369743","1","Environmental Science
Earth and Planetary Sciences
"
"Scelen","57217121764","1","Physics and Astronomy
"
"George, G.","57220726561","1","Physics and Astronomy
"
"Meilani, undefined","55991259600","1","Physics and Astronomy
","0000-0001-7209-6011"
"Phangtriastu, Michael Reynaldo","57200164614","2","Computer Science
"
"Hendrikson, Nicky","57221313926","1","Computer Science
"
"Hilda Oktavianni, J. M.","57210261593","2","Engineering
Business, Management and Accounting
Social Sciences
Computer Science
"
"Budharani, Aarti","57204243213","1","Business, Management and Accounting
Arts and Humanities
Economics, Econometrics and Finance
Social Sciences
"
"Wibowo, Avenia Clarissa","57221500982","1","Computer Science
Engineering
Decision Sciences
"
"Chandra, Edward","57205020636","6","Computer Science
Engineering
Business, Management and Accounting
Mathematics
Decision Sciences
"
"Azizah, Afifah","57200254523","2","Psychology
Engineering
Social Sciences
Computer Science
"
"Raharja, Steven","57188742171","1","Computer Science
"
"Suherman, R. E.","57211323463","1","Physics and Astronomy
"
"Hwibawa, Kevin","57219419080","1","Engineering
Computer Science
"
"Agustin, Cindy Ayu","57210884937","1","Engineering
Business, Management and Accounting
Social Sciences
"
"Pamungkas, Adik Wedsa","57207315767","1","Agricultural and Biological Sciences
Engineering
Computer Science
"
"Setiadi, Nugroho J.","56008180500","14","Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Social Sciences
Business, Management and Accounting
Computer Science
Engineering
Economics, Econometrics and Finance
Medicine
Arts and Humanities
Environmental Science
Mathematics
Decision Sciences
Energy
","0000-0002-1864-0116"
"Trivena","56411928900","1","Computer Science
"
"Jm, Hilda Oktavianni","57215928985","1","Computer Science
Business, Management and Accounting
Social Sciences
Decision Sciences
"
"Lindawati, Ang Swat Lin","56582470800","9","Business, Management and Accounting
Computer Science
Economics, Econometrics and Finance
Engineering
Physics and Astronomy
Social Sciences
Environmental Science
Nursing
Medicine
Psychology
Decision Sciences
"
"Tama, Nayaka Suranadi","57215125775","1","Computer Science
Social Sciences
Decision Sciences
"
"Gunarso, Rivaldi","57215927657","1","Computer Science
Business, Management and Accounting
Social Sciences
Decision Sciences
"
"Weiyn, Jonathan","57195105637","1","Decision Sciences
Computer Science
"
"Utomo, Yesun","57203844371","3","Engineering
Physics and Astronomy
Business, Management and Accounting
Computer Science
"
"Huis, Stijn Cornelis Van","57220830133","1","Social Sciences
"
"Widjaja, Henry Antonius Eka","56411854200","12","Computer Science
Decision Sciences
Social Sciences
Business, Management and Accounting
Engineering
Medicine
Health Professions
Neuroscience
"
"Gani, Engelwati","57219448429","2","Arts and Humanities
Social Sciences
Pharmacology, Toxicology and Pharmaceutics
"
"Angelia","55652880800","1","Computer Science
"
"Lawrencia, Clarisca","57211275989","1","Computer Science
Business, Management and Accounting
Social Sciences
Medicine
Decision Sciences
"
"Savitri, D. M.","57216125537","1","Earth and Planetary Sciences
Environmental Science
"
"Wiastuti, Rachel Dyah","57205451993","7","Business, Management and Accounting
Environmental Science
Earth and Planetary Sciences
Social Sciences
Computer Science
Decision Sciences
Economics, Econometrics and Finance
","0000-0002-1501-9500"
"Sudrajat, Jajat","57188823135","9","Computer Science
Business, Management and Accounting
Economics, Econometrics and Finance
Decision Sciences
Social Sciences
Arts and Humanities
Pharmacology, Toxicology and Pharmaceutics
Engineering
Medicine
Physics and Astronomy
Energy
Biochemistry, Genetics and Molecular Biology
"
"Bagaskoro, Aditya Samagan Cahyo","57221310873","1","Computer Science
"
"Alexander, Ivan","57200363632","5","Business, Management and Accounting
Social Sciences
Engineering
Earth and Planetary Sciences
Environmental Science
Computer Science
","0000-0002-1563-7130"
"Warnars, Diana Teresia Spits","57215926303","3","Computer Science
Social Sciences
Business, Management and Accounting
Engineering
Decision Sciences
"
"Wijaya, Irwan","57212952201","1","Computer Science
Engineering
Business, Management and Accounting
Decision Sciences
"
